Datetime,Tweet Id,Text,Username,url
2022-01-06 23:57:08+00:00,1479240651170631683,"#cryptocrash #BTC drops 801%
#Bitcoin https://t.co/myiRmj4vDP",MyTokenWallet,https://twitter.com/MyTokenWallet/status/1479240651170631683
2022-01-06 23:57:04+00:00,1479240634200309761,Over 3M #Bitcoin sats straight into cold storage.,HonkHoganBTC,https://twitter.com/HonkHoganBTC/status/1479240634200309761
2022-01-06 23:57:04+00:00,1479240633063809027,#linkedin #twitter #facebook #instagram #tiktok #socialmedia #tumblr #dogecoin #giftshop #deal #gift #gifts #giftideas #shop #shopping #affiliatemarketing #bitcoin #ad #popcorn Enjoy $10 off Orders of $50+ - Use code IR10 - https://t.co/3dP3OAwNjQ,bmurphypointman,https://twitter.com/bmurphypointman/status/1479240633063809027
2022-01-06 23:57:03+00:00,1479240629884538881,Blast From The Past Bitcoin Fractal Could Suggest A Record Reversal Is Near - NewsBTC via BTCnews for iOS https://t.co/xFjaeYcyIz,btcnewsapp,https://twitter.com/btcnewsapp/status/1479240629884538881
2022-01-06 23:57:03+00:00,1479240629855129601,Why Bitcoin and Crypto Are Crashing - CoinDesk via BTCnews for iOS https://t.co/Mr36FaujPQ,btcnewsapp,https://twitter.com/btcnewsapp/status/1479240629855129601
2022-01-06 23:57:01+00:00,1479240621135179776,Hey #Ethereum ❤️ers!  I always had fun hanging out with you at @EthereumDenver and @bouldercolorado #blockchain meetups.  Is the #flippening still a thing?  How’s your relationship with #Bitcoin #maximalists lately?  Mine has been quite 🪨y!  Hope u had a nice #InsurrectionDay !,POTUS_2028,https://twitter.com/POTUS_2028/status/1479240621135179776
2022-01-06 23:57:01+00:00,1479240619801284608,What to do when Bitcoin and Ethereum are down? Buy more. Just means they're on sale. https://t.co/wOGFOyNQ2i,CoreyLay,https://twitter.com/CoreyLay/status/1479240619801284608
2022-01-06 23:57:00+00:00,1479240615753924610,"@BTC_Archive @intocryptoverse Have fun staying poor I stopped buying bitcoin, etherum is much better!!",fireholdings,https://twitter.com/fireholdings/status/1479240615753924610
2022-01-06 23:56:53+00:00,1479240586293125122,"What Is Web3 and How Can I Invest in It? 
https://t.co/0bTRz1iueJ
#crypto #cryptocurrency #blockchain #bitcoin #ethereum #antifud #fightfomo",navidnassiri,https://twitter.com/navidnassiri/status/1479240586293125122
2022-01-06 23:56:53+00:00,1479240585869467652,"Join us, #Malawi, in adopting a #bitcoin standard. Check out what #ElSalvador did. https://t.co/D5UQ0T1IOG",heartofbitcoin,https://twitter.com/heartofbitcoin/status/1479240585869467652
2022-01-06 23:56:48+00:00,1479240565162135559,@BANGenergy I will pay you 1 #bitcoin for that case of bang.,NewsAsset,https://twitter.com/NewsAsset/status/1479240565162135559
2022-01-06 23:56:46+00:00,1479240558065430532,@cryptocom I don't know much about this crypto and bitcoin. Can someone please explain it for me.,SamWhite121,https://twitter.com/SamWhite121/status/1479240558065430532
2022-01-06 23:56:45+00:00,1479240552474460160,"@muneeb A #Bitcoin maximalist believes in a fair launch where everyone has an equal opportunity to mine new coins.

A Bitcoin centrist believes in 80% pre-mines that enrich insiders and VC backers.",BitcoinLizard,https://twitter.com/BitcoinLizard/status/1479240552474460160
2022-01-06 23:56:43+00:00,1479240546128379906,forgot i had this #bitcoin #ravencoin print. https://t.co/tERNBYoYWn,sull,https://twitter.com/sull/status/1479240546128379906
2022-01-06 23:56:42+00:00,1479240542378606592,@VedranAvdagic @SturdyBusiness @saylor Have you invested in Bitcoin,Linlinlin666666,https://twitter.com/Linlinlin666666/status/1479240542378606592
2022-01-06 23:56:42+00:00,1479240541342687238,Also what the hell is a Bitcoin pizza and why is a cheese pizza $21,PAPPA___M,https://twitter.com/PAPPA___M/status/1479240541342687238
2022-01-06 23:56:35+00:00,1479240511839944706,When we'll we start saying THAT'S BITCOIN? https://t.co/eEIwsluoaL,geoffkim,https://twitter.com/geoffkim/status/1479240511839944706
2022-01-06 23:56:30+00:00,1479240492005171200,"If you are a business in the Uvita/Dominical area, then come to this event and become part of the new  #Bitcoin economy. https://t.co/PPBrUE36sc",kawalgrover,https://twitter.com/kawalgrover/status/1479240492005171200
2022-01-06 23:56:30+00:00,1479240489140322305,"@primalpoly @CNBC Crypto is inherently dilutive to itself, same old shit. #Bitcoin, not crypto, fixes monetary debasement. Some lucky or heavily dedicated crypto traders (don’t forget VCs backing “projects”) will escape that obvious fact, but everyone else will be the bagholders. Good day sir.",satskeeper,https://twitter.com/satskeeper/status/1479240489140322305
2022-01-06 23:56:27+00:00,1479240477278969863,@goldenemperor99 @CounterpartyXCP @FreeWallet send your $XCP to the exchanges deposit address for XCP which should be the same as a Bitcoin Legacy (P2PK) address (1-prefix... for the address).,murstrato,https://twitter.com/murstrato/status/1479240477278969863
2022-01-06 23:56:26+00:00,1479240473298538500,"Probably should take my account private until Twitter is done celebrating its demonic holiday,two minutes there. https://t.co/IPYoHoDrHO",gator_bitcoin,https://twitter.com/gator_bitcoin/status/1479240473298538500
